Order_ID,Order_Date,Region,City,Category,Sales_Channel,Sales_Rep,Payment_Method,Customer_Segment,Units_Sold,Unit_Price,Discount_Pct,Shipping_Cost,Customer_Age,Customer_Rating,Return_Flag,Revenue,Profit,Month,Month_Name,Quarter,Week,Day_of_Week
ORD-11795,2023-05-17,West,Ahmedabad,Food,Online,Alice,Cash,Corporate,16,315.92,20,109.67,60,2.6,0,4043.78,1170.6,5,May,Q2,20,Wednesday
ORD-11796,2023-05-10,West,Pune,Clothing,Online,Bob,Net Banking,Retail,28,251.89,15,132.89,45,3.2,0,5994.98,809.43,5,May,Q2,19,Wednesday
ORD-11797,2023-10-14,North,Chandigarh,Clothing,Online,Bob,Credit Card,Retail,8,388.25,0,99.66,45,3.6,1,3106.0,387.06,10,Oct,Q4,41,Saturday
ORD-11798,2023-05-05,North,Delhi,Electronics,Online,Henry,Credit Card,Corporate,44,409.0,0,134.05,50,3.1,0,17996.0,3727.05,5,May,Q2,18,Friday
ORD-11799,2023-05-10,East,Kolkata,Furniture,Online,Alice,UPI,Retail,2,422.61,5,47.55,35,3.1,0,802.96,136.52,5,May,Q2,19,Wednesday
ORD-11800,2023-03-31,North,Delhi,Sports,In-Store,David,UPI,Retail,24,167.5,25,81.79,43,4.7,0,3015.0,783.11,3,Mar,Q1,13,Friday
ORD-11801,2023-01-02,South,Hyderabad,Electronics,In-Store,Eva,UPI,SME,6,419.08,10,119.21,25,3.7,0,2263.03,670.4,1,Jan,Q1,1,Monday
ORD-11802,2023-09-03,East,Patna,Electronics,In-Store,Bob,Credit Card,Corporate,11,213.53,0,178.99,50,4.5,0,2348.83,252.64,9,Sep,Q3,35,Sunday
ORD-11803,2023-10-14,South,Hyderabad,Furniture,Online,Frank,Credit Card,SME,29,153.87,0,112.74,68,4.8,0,4462.23,570.59,10,Oct,Q4,41,Saturday
ORD-11804,2023-06-17,North,Lucknow,Food,In-Store,Grace,Credit Card,Retail,19,143.11,15,25.5,22,2.6,0,2311.23,481.12,6,Jun,Q2,24,Saturday
ORD-11805,2023-03-12,South,Chennai,Clothing,Wholesale,Grace,UPI,Corporate,43,493.03,10,11.31,61,2.6,0,19080.26,5291.47,3,Mar,Q1,10,Sunday
ORD-11806,2023-04-17,East,Patna,Electronics,In-Store,Frank,UPI,Retail,9,391.6,5,139.85,53,4.8,0,3348.18,845.15,4,Apr,Q2,16,Monday
ORD-11807,2023-01-10,West,Mumbai,Food,In-Store,Eva,UPI,Retail,13,192.19,0,61.49,47,4.1,0,2498.47,755.65,1,Jan,Q1,2,Tuesday
ORD-11808,2023-09-25,West,Mumbai,Food,Wholesale,Frank,UPI,Retail,26,457.91,25,6.57,22,2.6,1,8929.24,3378.42,9,Sep,Q3,39,Monday
ORD-11809,2023-10-01,North,Chandigarh,Electronics,In-Store,Carol,Net Banking,Corporate,43,486.06,0,153.27,46,4.9,0,20900.58,7434.06,10,Oct,Q4,39,Sunday
ORD-11810,2023-02-22,North,Chandigarh,Clothing,Online,Carol,Credit Card,Retail,25,421.11,15,163.73,45,3.3,0,8948.59,2314.93,2,Feb,Q1,8,Wednesday
ORD-11811,2023-02-18,South,Bangalore,Clothing,In-Store,Frank,UPI,Retail,19,74.15,0,145.95,29,5.0,0,1408.85,364.56,2,Feb,Q1,7,Saturday
ORD-11812,2023-10-06,East,Kolkata,Furniture,In-Store,Alice,Net Banking,SME,19,472.59,10,105.18,63,4.9,0,8081.29,1653.33,10,Oct,Q4,40,Friday
ORD-11813,2023-05-23,South,Bangalore,Electronics,In-Store,Carol,UPI,Retail,38,186.55,0,64.61,54,3.2,0,7088.9,1343.24,5,May,Q2,21,Tuesday
ORD-11814,2023-05-01,East,Patna,Clothing,Online,David,Credit Card,Retail,3,323.17,5,14.36,58,3.0,0,921.03,342.13,5,May,Q2,18,Monday
ORD-11815,2023-04-28,West,Mumbai,Electronics,Online,Alice,UPI,Retail,2,65.7,20,78.35,25,2.8,0,105.12,-58.77,4,Apr,Q2,17,Friday
ORD-11816,2023-08-29,East,Bhubaneswar,Food,In-Store,David,Credit Card,Retail,33,344.7,10,42.33,50,4.5,0,10237.59,3695.69,8,Aug,Q3,35,Tuesday
ORD-11817,2023-03-06,North,Chandigarh,Electronics,Online,Alice,UPI,Corporate,32,28.51,0,61.16,45,3.6,0,912.32,101.82,3,Mar,Q1,10,Monday
ORD-11818,2023-02-03,East,Kolkata,Electronics,In-Store,David,UPI,Retail,17,194.57,5,92.87,55,4.9,0,3142.31,952.22,2,Feb,Q1,5,Friday
ORD-11819,2023-03-31,South,Hyderabad,Sports,In-Store,Bob,UPI,SME,19,273.11,0,161.11,43,3.4,0,5189.09,1863.63,3,Mar,Q1,13,Friday
ORD-11820,2023-12-10,North,Delhi,Food,Wholesale,Grace,Credit Card,Retail,46,435.37,0,74.37,18,3.0,0,20027.02,4555.22,12,Dec,Q4,49,Sunday
ORD-11821,2023-01-10,West,Ahmedabad,Furniture,Online,Eva,UPI,Retail,7,139.09,10,77.64,41,3.2,0,876.27,235.52,1,Jan,Q1,2,Tuesday
ORD-11822,2023-08-01,West,Mumbai,Electronics,In-Store,Carol,Cash,Retail,18,430.7,5,6.68,60,3.3,0,7364.97,2906.89,8,Aug,Q3,31,Tuesday
ORD-11823,2023-06-25,North,Lucknow,Clothing,Online,Alice,EMI,Retail,45,86.7,25,181.38,57,3.9,0,2926.12,205.26,6,Jun,Q2,25,Sunday
ORD-11824,2023-09-26,South,Chennai,Electronics,In-Store,Alice,EMI,SME,39,326.3,0,119.07,44,3.7,0,12725.7,4950.96,9,Sep,Q3,39,Tuesday
ORD-11825,2023-09-28,South,Bangalore,Food,Online,Eva,UPI,SME,34,468.8,20,108.98,51,5.0,0,12751.36,3726.66,9,Sep,Q3,39,Thursday
ORD-11826,2023-04-11,South,Hyderabad,Electronics,Online,David,Credit Card,Retail,33,292.94,0,82.58,62,3.1,0,9667.02,2033.02,4,Apr,Q2,15,Tuesday
ORD-11827,2023-11-26,North,Delhi,Electronics,In-Store,Grace,UPI,Retail,26,485.57,20,49.07,66,3.2,0,10099.86,1726.96,11,Nov,Q4,47,Sunday
ORD-11828,2023-07-20,North,Lucknow,Furniture,In-Store,Frank,Net Banking,Retail,12,15.6,0,190.21,24,4.9,0,187.2,-159.54,7,Jul,Q3,29,Thursday
ORD-11829,2023-02-26,East,Bhubaneswar,Food,In-Store,Carol,UPI,SME,2,313.13,25,168.25,42,3.0,0,469.7,-109.19,2,Feb,Q1,8,Sunday
ORD-11830,2023-05-15,North,Delhi,Furniture,Online,Frank,UPI,Corporate,33,332.91,0,152.09,35,4.5,0,10986.03,1392.8,5,May,Q2,20,Monday
ORD-11831,2023-04-25,South,Bangalore,Electronics,In-Store,Frank,Net Banking,Corporate,23,126.02,0,59.59,43,2.6,0,2898.46,705.81,4,Apr,Q2,17,Tuesday
ORD-11832,2023-09-09,South,Chennai,Furniture,In-Store,Carol,Net Banking,Retail,16,154.16,25,2.41,52,4.3,0,1849.92,348.85,9,Sep,Q3,36,Saturday
ORD-11833,2023-09-29,West,Mumbai,Electronics,Online,Grace,UPI,Retail,40,186.73,0,155.85,52,2.6,0,7469.2,1047.39,9,Sep,Q3,39,Friday
ORD-11834,2023-05-16,South,Chennai,Clothing,In-Store,Grace,Credit Card,Retail,24,453.95,5,56.67,67,3.7,0,10350.06,1512.71,5,May,Q2,20,Tuesday
ORD-11835,2023-12-19,South,Hyderabad,Clothing,Wholesale,Alice,UPI,SME,32,284.32,15,165.9,36,4.5,0,7733.5,1601.3,12,Dec,Q4,51,Tuesday
ORD-11836,2023-02-26,East,Bhubaneswar,Electronics,Wholesale,Bob,EMI,Corporate,11,78.14,0,138.02,62,3.3,0,859.54,97.72,2,Feb,Q1,8,Sunday
ORD-11837,2023-11-13,North,Lucknow,Furniture,Online,Alice,UPI,Corporate,40,435.21,10,177.79,22,4.3,0,15667.56,2997.98,11,Nov,Q4,46,Monday
ORD-11838,2023-05-29,West,Ahmedabad,Sports,In-Store,Alice,EMI,Corporate,22,229.6,10,5.03,69,4.0,0,4546.08,1206.26,5,May,Q2,22,Monday
ORD-11839,2023-03-24,North,Lucknow,Sports,Online,Henry,UPI,Retail,4,456.35,10,128.31,65,4.8,0,1642.86,462.96,3,Mar,Q1,12,Friday
ORD-11840,2023-02-19,West,Pune,Food,Online,David,Net Banking,Retail,41,307.23,10,54.3,55,4.8,0,11336.79,1970.85,2,Feb,Q1,7,Sunday
ORD-11841,2023-03-02,South,Hyderabad,Electronics,Online,David,UPI,SME,36,149.12,5,170.27,32,3.1,1,5099.9,1300.59,3,Mar,Q1,9,Thursday
ORD-11842,2023-03-11,South,Chennai,Electronics,In-Store,David,Credit Card,Retail,45,26.36,5,183.9,36,3.8,0,1126.89,116.87,3,Mar,Q1,10,Saturday
ORD-11843,2023-01-28,East,Patna,Clothing,In-Store,Bob,Net Banking,Retail,49,386.95,0,67.71,44,3.0,0,18960.55,6798.04,1,Jan,Q1,4,Saturday
ORD-11844,2023-08-19,East,Bhubaneswar,Food,In-Store,Eva,Net Banking,Corporate,34,223.78,0,36.38,28,3.0,0,7608.52,2082.3,8,Aug,Q3,33,Saturday
ORD-11845,2023-03-29,South,Hyderabad,Electronics,Online,David,UPI,Corporate,25,95.81,5,36.24,23,4.4,0,2275.49,808.07,3,Mar,Q1,13,Wednesday
ORD-11846,2023-08-13,South,Hyderabad,Food,In-Store,Eva,Credit Card,SME,48,429.01,0,151.02,40,3.6,0,20592.48,4344.61,8,Aug,Q3,32,Sunday
ORD-11847,2023-12-14,East,Bhubaneswar,Furniture,Online,Grace,Credit Card,Retail,34,55.28,5,192.01,37,3.9,0,1785.54,383.28,12,Dec,Q4,50,Thursday
ORD-11848,2023-05-24,South,Bangalore,Sports,Online,Frank,Net Banking,Retail,40,480.3,5,105.3,63,4.3,0,18251.4,5977.64,5,May,Q2,21,Wednesday
ORD-11849,2023-01-27,East,Patna,Clothing,Online,Frank,Credit Card,Retail,31,391.89,5,158.34,69,2.7,0,11541.16,1245.81,1,Jan,Q1,4,Friday
ORD-11850,2023-10-01,South,Bangalore,Electronics,In-Store,Grace,UPI,Retail,36,30.11,5,187.33,56,4.5,0,1029.76,80.9,10,Oct,Q4,39,Sunday
ORD-11851,2023-01-27,East,Kolkata,Furniture,Online,Eva,Credit Card,Retail,27,443.43,5,94.59,33,4.6,0,11373.98,4418.46,1,Jan,Q1,4,Friday
ORD-11852,2023-06-06,West,Pune,Sports,Online,Frank,UPI,Retail,20,217.95,0,3.72,29,4.3,0,4359.0,1109.68,6,Jun,Q2,23,Tuesday
ORD-11853,2023-12-11,South,Bangalore,Clothing,Wholesale,Bob,Net Banking,SME,44,427.14,0,108.08,51,3.4,1,18794.16,6115.96,12,Dec,Q4,50,Monday
ORD-11854,2023-07-08,South,Chennai,Food,In-Store,David,Credit Card,Corporate,29,144.9,5,119.49,30,2.6,0,3992.0,793.68,7,Jul,Q3,27,Saturday
ORD-11855,2023-03-11,South,Bangalore,Electronics,In-Store,Carol,UPI,SME,38,414.63,0,21.42,31,4.2,0,15755.94,2557.07,3,Mar,Q1,10,Saturday
ORD-11856,2023-10-11,East,Bhubaneswar,Electronics,Wholesale,Grace,Credit Card,Corporate,23,413.49,5,76.89,22,2.7,0,9034.76,1671.77,10,Oct,Q4,41,Wednesday
ORD-11857,2023-05-14,West,Ahmedabad,Electronics,Online,Alice,Cash,Corporate,1,147.92,0,80.7,68,3.0,1,147.92,-22.38,5,May,Q2,19,Sunday
ORD-11858,2023-06-20,North,Delhi,Electronics,In-Store,David,Cash,Retail,34,39.79,15,81.99,19,3.3,0,1149.93,249.28,6,Jun,Q2,25,Tuesday
ORD-11859,2023-12-23,South,Chennai,Clothing,In-Store,Bob,UPI,Corporate,26,75.51,5,139.53,29,4.4,1,1865.1,385.43,12,Dec,Q4,51,Saturday
ORD-11860,2023-09-21,East,Patna,Clothing,Online,David,Credit Card,Retail,19,232.04,15,93.61,63,4.4,0,3747.45,777.82,9,Sep,Q3,38,Thursday
ORD-11861,2023-12-02,South,Chennai,Sports,In-Store,Grace,EMI,SME,23,422.49,25,3.0,22,2.7,0,7287.95,1140.44,12,Dec,Q4,48,Saturday
ORD-11862,2023-06-21,West,Mumbai,Clothing,Online,David,Net Banking,Corporate,23,88.75,5,92.02,53,4.3,0,1939.19,311.56,6,Jun,Q2,25,Wednesday
ORD-11863,2023-05-23,South,Chennai,Sports,In-Store,David,EMI,Retail,14,187.08,10,129.48,46,3.7,0,2357.21,276.53,5,May,Q2,21,Tuesday
ORD-11864,2023-10-08,West,Ahmedabad,Food,In-Store,Carol,Credit Card,Retail,39,253.94,20,57.54,50,3.1,0,7922.93,2131.72,10,Oct,Q4,40,Sunday
ORD-11865,2023-09-20,East,Kolkata,Furniture,In-Store,Frank,Credit Card,Corporate,22,41.55,0,17.34,49,4.6,0,914.1,348.07,9,Sep,Q3,38,Wednesday
ORD-11866,2023-07-31,South,Bangalore,Clothing,Online,Carol,Credit Card,SME,36,415.12,15,10.64,68,4.4,0,12702.67,2613.02,7,Jul,Q3,31,Monday
ORD-11867,2023-04-02,North,Chandigarh,Electronics,In-Store,Eva,Net Banking,Retail,23,231.93,0,138.82,64,4.1,0,5334.39,407.27,4,Apr,Q2,13,Sunday
ORD-11868,2023-04-12,East,Bhubaneswar,Clothing,Online,Bob,UPI,Corporate,28,392.57,10,142.84,44,3.0,0,9892.76,3548.28,4,Apr,Q2,15,Wednesday
ORD-11869,2023-01-02,South,Bangalore,Electronics,Wholesale,Eva,Credit Card,Corporate,5,256.5,0,67.88,26,3.5,0,1282.5,85.44,1,Jan,Q1,1,Monday
ORD-11870,2023-07-09,West,Pune,Electronics,Online,Carol,EMI,Retail,36,318.2,25,178.13,49,2.8,0,8591.4,740.05,7,Jul,Q3,27,Sunday
ORD-11871,2023-02-13,North,Chandigarh,Electronics,In-Store,Grace,Credit Card,Corporate,19,153.99,5,69.71,66,4.2,0,2779.52,666.56,2,Feb,Q1,7,Monday
ORD-11872,2023-06-29,South,Hyderabad,Clothing,In-Store,David,EMI,Retail,12,55.83,20,79.14,68,4.2,0,535.97,57.02,6,Jun,Q2,26,Thursday
ORD-11873,2023-11-26,South,Bangalore,Electronics,In-Store,Frank,EMI,Retail,14,384.49,10,1.02,29,4.8,0,4844.57,1781.35,11,Nov,Q4,47,Sunday
ORD-11874,2023-11-16,East,Kolkata,Sports,Wholesale,David,Cash,Retail,40,74.38,25,138.33,35,3.6,0,2231.4,737.68,11,Nov,Q4,46,Thursday
ORD-11875,2023-08-21,North,Lucknow,Electronics,Wholesale,David,Cash,Retail,22,323.48,0,99.47,43,5.0,0,7116.56,2186.5,8,Aug,Q3,34,Monday
ORD-11876,2023-11-05,East,Kolkata,Food,In-Store,David,UPI,SME,16,421.02,0,133.98,64,2.8,0,6736.32,1942.97,11,Nov,Q4,44,Sunday
ORD-11877,2023-12-05,North,Chandigarh,Sports,Online,Henry,Credit Card,SME,23,358.49,10,105.36,62,4.1,1,7420.74,2594.94,12,Dec,Q4,49,Tuesday
ORD-11878,2023-04-22,South,Bangalore,Clothing,Online,Alice,Credit Card,SME,2,498.12,5,121.56,23,2.6,0,946.43,4.77,4,Apr,Q2,16,Saturday
ORD-11879,2023-10-05,South,Hyderabad,Electronics,In-Store,Grace,Credit Card,SME,27,418.71,5,54.74,51,3.6,0,10739.91,4013.58,10,Oct,Q4,40,Thursday
ORD-11880,2023-05-25,West,Ahmedabad,Clothing,Online,Frank,UPI,Retail,2,71.69,5,146.18,52,3.4,1,136.21,-131.59,5,May,Q2,21,Thursday
ORD-11881,2023-03-10,West,Pune,Electronics,In-Store,Carol,Net Banking,Retail,31,290.31,10,49.93,40,4.9,0,8099.65,2470.99,3,Mar,Q1,10,Friday
ORD-11882,2023-04-02,East,Kolkata,Clothing,Online,Henry,UPI,Retail,9,77.13,20,10.92,50,4.9,0,555.34,149.97,4,Apr,Q2,13,Sunday
ORD-11883,2023-11-06,West,Mumbai,Sports,Online,Grace,UPI,Corporate,18,371.15,10,64.35,33,4.1,0,6012.63,2062.96,11,Nov,Q4,45,Monday
ORD-11884,2023-10-03,North,Delhi,Clothing,Online,David,Credit Card,Retail,42,59.92,15,18.73,18,4.6,0,2139.14,774.6,10,Oct,Q4,40,Tuesday
ORD-11885,2023-11-04,North,Delhi,Electronics,Online,Bob,Cash,Retail,37,15.55,5,99.22,22,3.2,1,546.58,44.42,11,Nov,Q4,44,Saturday
ORD-11886,2023-10-17,West,Pune,Furniture,Wholesale,Grace,Net Banking,Retail,34,132.94,0,178.53,58,4.4,0,4519.96,663.01,10,Oct,Q4,42,Tuesday
ORD-11887,2023-12-30,East,Kolkata,Furniture,Wholesale,Eva,UPI,Retail,44,10.94,5,47.96,64,2.5,0,457.29,116.01,12,Dec,Q4,52,Saturday
ORD-11888,2023-10-12,South,Hyderabad,Clothing,Online,David,UPI,Corporate,10,481.15,0,101.02,57,3.5,1,4811.5,1084.22,10,Oct,Q4,41,Thursday
ORD-11889,2023-08-30,East,Kolkata,Food,Online,Bob,UPI,SME,1,316.35,15,165.5,43,2.6,0,268.9,-102.96,8,Aug,Q3,35,Wednesday
ORD-11890,2023-11-11,North,Delhi,Food,Online,Eva,UPI,Retail,29,481.47,5,7.02,28,2.9,0,13264.5,3050.62,11,Nov,Q4,45,Saturday
ORD-11891,2023-06-28,South,Hyderabad,Electronics,Online,Alice,Net Banking,Corporate,30,131.78,5,38.54,41,3.0,0,3755.73,348.3,6,Jun,Q2,26,Wednesday
ORD-11892,2023-10-05,East,Bhubaneswar,Furniture,In-Store,Henry,Net Banking,Retail,47,292.5,0,55.51,67,3.6,0,13747.5,5418.03,10,Oct,Q4,40,Thursday
ORD-11893,2023-10-18,South,Chennai,Electronics,In-Store,Eva,UPI,SME,1,109.27,0,88.27,31,3.2,0,109.27,-72.64,10,Oct,Q4,42,Wednesday
ORD-11894,2023-07-27,South,Hyderabad,Clothing,In-Store,Henry,Net Banking,SME,42,434.77,5,122.87,38,4.4,1,17347.32,1729.56,7,Jul,Q3,30,Thursday
ORD-11895,2023-10-30,East,Patna,Furniture,In-Store,Henry,Credit Card,Retail,10,494.36,10,63.47,24,4.8,0,4449.24,918.74,10,Oct,Q4,44,Monday
ORD-11896,2023-11-02,East,Kolkata,Food,In-Store,Frank,Cash,Corporate,39,328.16,0,143.03,29,4.6,0,12798.24,2223.4,11,Nov,Q4,44,Thursday
ORD-11897,2023-06-12,North,Delhi,Food,Wholesale,David,Credit Card,Retail,37,97.97,20,147.4,65,4.3,0,2899.91,477.01,6,Jun,Q2,24,Monday
ORD-11898,2023-11-26,East,Bhubaneswar,Sports,Online,Frank,Credit Card,Retail,32,435.19,0,105.54,59,3.6,0,13926.08,1923.26,11,Nov,Q4,47,Sunday
ORD-11899,2023-04-20,West,Pune,Sports,Online,Grace,Cash,Retail,39,132.39,15,156.29,60,3.5,0,4388.73,1243.25,4,Apr,Q2,16,Thursday
ORD-11900,2023-05-27,North,Chandigarh,Furniture,Online,Grace,UPI,Retail,43,124.99,20,99.19,68,4.1,0,4299.66,581.13,5,May,Q2,21,Saturday
ORD-11901,2023-03-12,North,Delhi,Electronics,In-Store,Grace,Credit Card,Retail,6,321.92,5,148.77,52,4.0,0,1834.94,273.01,3,Mar,Q1,10,Sunday
ORD-11902,2023-12-09,West,Ahmedabad,Food,Online,Bob,Net Banking,Corporate,29,366.37,0,175.56,69,4.5,0,10624.73,1106.13,12,Dec,Q4,49,Saturday
ORD-11903,2023-10-30,South,Chennai,Clothing,In-Store,Eva,Credit Card,Corporate,5,349.36,0,91.59,18,2.9,1,1746.8,90.88,10,Oct,Q4,44,Monday
ORD-11904,2023-05-29,South,Hyderabad,Clothing,In-Store,Eva,Credit Card,Retail,23,229.72,5,90.39,21,3.7,0,5019.38,1383.53,5,May,Q2,22,Monday
ORD-11905,2023-10-12,South,Bangalore,Clothing,Online,Frank,UPI,Corporate,31,498.41,5,169.94,40,4.3,0,14678.17,5251.81,10,Oct,Q4,41,Thursday
ORD-11906,2023-09-15,West,Pune,Furniture,Online,Alice,EMI,Retail,14,154.69,0,65.33,20,3.5,0,2165.66,300.62,9,Sep,Q3,37,Friday
ORD-11907,2023-07-10,South,Chennai,Food,Wholesale,Grace,Credit Card,Retail,6,373.94,10,83.51,52,3.5,1,2019.28,676.63,7,Jul,Q3,28,Monday
ORD-11908,2023-01-05,South,Hyderabad,Clothing,In-Store,Bob,Net Banking,Retail,6,484.47,20,48.92,66,3.6,0,2325.46,707.64,1,Jan,Q1,1,Thursday
ORD-11909,2023-05-08,West,Pune,Clothing,Online,Henry,Credit Card,Corporate,49,493.48,5,132.54,19,4.8,0,22971.49,7057.21,5,May,Q2,19,Monday
ORD-11910,2023-02-04,South,Hyderabad,Electronics,Wholesale,Frank,UPI,Retail,34,246.18,0,118.6,20,3.5,0,8370.12,913.14,2,Feb,Q1,5,Saturday
ORD-11911,2023-03-09,West,Ahmedabad,Food,Online,Eva,UPI,Corporate,40,307.64,25,188.21,31,4.5,0,9229.2,1700.03,3,Mar,Q1,10,Thursday
ORD-11912,2023-07-09,South,Hyderabad,Clothing,Online,Alice,Credit Card,Corporate,2,77.62,5,185.56,36,3.7,0,147.48,-168.75,7,Jul,Q3,27,Sunday
ORD-11913,2023-12-07,East,Kolkata,Electronics,Online,Alice,EMI,SME,17,186.01,5,176.39,23,3.7,0,3004.06,853.47,12,Dec,Q4,49,Thursday
ORD-11914,2023-07-31,South,Bangalore,Clothing,In-Store,Eva,UPI,Corporate,9,129.03,10,43.41,19,2.7,0,1045.14,321.18,7,Jul,Q3,31,Monday
ORD-11915,2023-12-08,South,Bangalore,Food,Wholesale,Frank,Credit Card,Corporate,27,67.4,25,128.55,44,3.2,0,1364.85,392.0,12,Dec,Q4,49,Friday
ORD-11916,2023-11-13,South,Bangalore,Clothing,Online,David,UPI,Retail,28,444.5,10,138.32,29,2.7,0,11201.4,1438.78,11,Nov,Q4,46,Monday
ORD-11917,2023-05-21,South,Hyderabad,Electronics,Online,Eva,UPI,Retail,40,48.07,10,21.0,55,4.6,0,1730.52,185.56,5,May,Q2,20,Sunday
ORD-11918,2023-09-01,South,Chennai,Furniture,Online,Henry,UPI,Retail,22,19.77,20,21.38,18,2.6,1,347.95,90.32,9,Sep,Q3,35,Friday
ORD-11919,2023-02-05,East,Patna,Food,Online,Grace,EMI,Retail,18,58.47,0,34.44,49,3.9,1,1052.46,272.23,2,Feb,Q1,5,Sunday
ORD-11920,2023-12-10,West,Mumbai,Electronics,Online,Frank,Credit Card,Corporate,1,268.43,5,139.58,37,4.1,0,255.01,-76.54,12,Dec,Q4,49,Sunday
ORD-11921,2023-07-22,South,Hyderabad,Food,In-Store,Alice,UPI,Corporate,21,271.85,5,22.51,51,2.7,1,5423.41,1875.0,7,Jul,Q3,29,Saturday
ORD-11922,2023-09-07,South,Hyderabad,Electronics,Online,David,UPI,Retail,4,370.1,10,177.98,65,4.9,0,1332.36,135.57,9,Sep,Q3,36,Thursday
ORD-11923,2023-03-06,North,Delhi,Electronics,In-Store,Grace,UPI,Corporate,36,308.25,5,62.54,57,4.5,0,10542.15,3337.1,3,Mar,Q1,10,Monday
ORD-11924,2023-11-29,West,Ahmedabad,Furniture,Online,Grace,Credit Card,Corporate,25,122.23,10,79.23,30,4.3,0,2750.18,221.23,11,Nov,Q4,48,Wednesday
ORD-11925,2023-06-29,North,Lucknow,Food,Online,Frank,Credit Card,Retail,41,53.72,10,4.71,29,2.7,1,1982.27,689.99,6,Jun,Q2,26,Thursday
ORD-11926,2023-07-30,South,Chennai,Food,In-Store,David,EMI,Retail,8,31.49,5,141.46,53,4.1,1,239.32,-98.36,7,Jul,Q3,30,Sunday
ORD-11927,2023-06-04,South,Bangalore,Electronics,In-Store,Carol,UPI,SME,43,480.29,10,48.92,69,4.7,0,18587.22,5847.23,6,Jun,Q2,22,Sunday
ORD-11928,2023-12-07,South,Bangalore,Furniture,Wholesale,Carol,Net Banking,Retail,29,446.92,5,136.17,20,2.7,0,12312.65,2182.09,12,Dec,Q4,49,Thursday
ORD-11929,2023-02-24,West,Ahmedabad,Sports,Online,Henry,Net Banking,Corporate,18,392.31,5,82.33,37,3.6,0,6708.5,2103.28,2,Feb,Q1,8,Friday
ORD-11930,2023-08-05,North,Chandigarh,Furniture,Wholesale,Carol,Credit Card,Retail,23,438.15,20,106.49,67,2.6,0,8061.96,2160.49,8,Aug,Q3,31,Saturday
ORD-11931,2023-02-17,South,Bangalore,Food,Online,Alice,Credit Card,Retail,20,320.72,5,16.38,49,2.8,0,6093.68,903.67,2,Feb,Q1,7,Friday
ORD-11932,2023-05-15,West,Mumbai,Electronics,Wholesale,Bob,UPI,Corporate,18,417.67,5,41.41,27,2.5,1,7142.16,1245.53,5,May,Q2,20,Monday
ORD-11933,2023-06-18,North,Lucknow,Electronics,Wholesale,Frank,Net Banking,Corporate,41,190.53,0,136.55,43,4.8,0,7811.73,2193.94,6,Jun,Q2,24,Sunday
ORD-11934,2023-07-18,East,Patna,Clothing,Online,Eva,Credit Card,Corporate,20,318.88,0,65.66,41,3.6,0,6377.6,576.48,7,Jul,Q3,29,Tuesday
ORD-11935,2023-11-28,South,Bangalore,Electronics,In-Store,Henry,UPI,Corporate,22,29.06,5,179.11,24,2.9,0,607.35,-65.97,11,Nov,Q4,48,Tuesday
ORD-11936,2023-11-29,North,Delhi,Furniture,In-Store,Henry,Net Banking,SME,36,71.61,10,113.56,69,3.0,0,2320.16,456.05,11,Nov,Q4,48,Wednesday
ORD-11937,2023-09-16,South,Chennai,Electronics,Wholesale,Grace,UPI,Retail,21,474.11,5,83.51,48,4.5,0,9458.49,1316.22,9,Sep,Q3,37,Saturday
ORD-11938,2023-03-14,West,Ahmedabad,Sports,Online,Bob,UPI,Corporate,14,73.49,20,110.29,34,2.9,0,823.09,-22.11,3,Mar,Q1,11,Tuesday
ORD-11939,2023-05-16,South,Hyderabad,Electronics,Wholesale,Henry,Credit Card,Corporate,31,492.13,5,155.52,22,4.5,0,14493.23,2058.33,5,May,Q2,20,Tuesday
ORD-11940,2023-10-25,South,Hyderabad,Food,Online,David,Credit Card,Retail,2,160.32,0,102.1,63,3.5,0,320.64,-53.98,10,Oct,Q4,43,Wednesday
ORD-11941,2023-05-03,West,Ahmedabad,Furniture,Online,Frank,UPI,Corporate,40,59.57,0,21.1,18,4.1,0,2382.8,796.17,5,May,Q2,18,Wednesday
ORD-11942,2023-09-02,North,Lucknow,Food,Online,Alice,UPI,Retail,27,27.63,15,87.03,25,2.9,0,634.11,-18.44,9,Sep,Q3,35,Saturday
ORD-11943,2023-10-02,West,Pune,Food,Online,Frank,Net Banking,Corporate,9,184.42,0,93.61,67,2.7,0,1659.78,320.47,10,Oct,Q4,40,Monday
ORD-11944,2023-08-24,West,Ahmedabad,Clothing,Online,Alice,EMI,Retail,42,450.9,10,40.02,21,3.1,0,17044.02,4493.14,8,Aug,Q3,34,Thursday
ORD-11945,2023-07-10,East,Patna,Clothing,Online,Bob,Cash,Retail,39,97.72,0,176.23,31,4.8,0,3811.08,508.59,7,Jul,Q3,28,Monday
ORD-11946,2023-03-22,South,Hyderabad,Food,Online,Henry,Credit Card,Retail,40,459.92,5,30.37,58,3.2,0,17476.96,1810.72,3,Mar,Q1,12,Wednesday
ORD-11947,2023-08-12,South,Hyderabad,Electronics,Wholesale,Alice,EMI,Retail,8,43.51,10,159.07,34,3.5,0,313.27,-114.49,8,Aug,Q3,32,Saturday
ORD-11948,2023-09-16,South,Bangalore,Electronics,Online,Alice,UPI,SME,5,233.08,10,193.1,33,4.1,0,1048.86,-38.57,9,Sep,Q3,37,Saturday
